,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,bias
0,0.2442719042301178,0.3688916563987732,-0.004511808976531029,-0.37455126643180847,0.13815222680568695,0.37546807527542114,-0.304569274187088,0.2389855533838272,0.14935871958732605,-0.5621919631958008,-0.19269192218780518,0.4288621246814728,0.49888429045677185,-0.2722076177597046,-0.041557397693395615,-0.4767844080924988,-0.4253002107143402,0.5015126466751099,-0.30889996886253357,-0.12476655840873718,-0.02490457147359848
