,dPAR,dTa,dTs,dVpd,dUstar,dRH,dFdif,dPARdif,dPARdir,dVWC_5,dVWC_25,dVWC_50,dVWC_100,dVWC_150,dVWC_200,NEE,PAR,Fdif,PARdif,PARdir,Ta,Ts,Vpd,RH,Ustar,VWC_5,VWC_25,VWC_50,VWC_100,VWC_150,VWC_200,PredNEE,TrueNEE
10,0.3548181887437363,0.08480965380953044,0.08209838225442995,-0.15209643198122447,0.044089832833240576,-0.12383462268876275,-0.11394345659254992,0.3213134784893649,0.16370673516685214,-0.007611700740140881,-0.02090896090431307,0.017503898113444407,0.08960665375183517,-0.25058024382015787,0.08649575053884698,1.5394299999999999,37.71378955,0.6843659529999999,16.22949208,7.485147727,29.685,28.343000000000004,8.955313098,73.56166667,0.16807704699999998,0.042,0.046833333,0.061,0.134666667,0.124,0.39683333299999995,4.273658532038331,1.5394299999999999
11,0.3548688175916697,0.10492230450466418,0.1418984067480283,-0.25361153611692155,0.044409505795514975,-0.08709316827202558,-0.1383332815766264,0.3729737128603455,0.13522319707604338,-0.02101270706919714,0.0011089059340525663,0.03376624407937082,0.0918096607721267,-0.3597497891656518,0.08623355577171,-0.63355,33.95648565,0.995621654,18.53886275,0.081526504,25.325,24.623,6.049827043,77.57333333,0.32225100100000004,0.091,0.039,0.043666667,0.050166667000000005,0.055,0.163,-0.35662200787663423,-0.63355
12,0.2994084162734839,0.07924648527211367,0.08728207130734923,-0.15393608102888862,0.03412689835843518,-0.08843232992883503,-0.10000310869607248,0.2869035267941185,0.14119912066190443,0.003013297217704812,-0.02307600110762788,0.009024920927751735,0.10746035979944564,-0.1787633658567638,0.11190943146751232,10.9715,94.99642752,0.322177338,19.06940281,40.1197473,17.75,15.185,10.08597826,43.25,0.6456331270000001,0.112666667,0.07,0.075,0.128,0.141,0.46833333299999996,6.491236528456211,10.9715
13,0.32702212320313856,0.10026584031807577,0.146021372667706,-0.2903831843477221,0.04208154008171741,-0.06936178082945434,-0.16156584900775173,0.3677703997361741,0.09977592644529867,-0.02940017740886291,0.01326836645566306,0.035951120319304856,0.06774787497941694,-0.4255766967259373,0.04595088665320727,3.8041,66.32019868,0.989805396,20.27933361,0.208869112,23.02833333,24.36,0.7542470640000001,96.83333333,0.370068047,0.1545,0.10800000000000001,0.12866666699999998,0.050333333,0.055999999999999994,0.165,2.170901463821531,3.8041
14,0.36515617656453714,0.11489952321723158,0.15741949546634706,-0.2851205556321302,0.04532634693770246,-0.08046914216078964,-0.15740886843175533,0.4011404089453972,0.12937156676176986,-0.024931466087835457,0.014328376740071893,0.04029766015303284,0.09499988026216731,-0.4084647753724051,0.08732505559764168,1.1247200000000002,158.2932156,0.15724979,20.40177982,109.33944170000001,23.255,23.4865,8.580000397000001,64.43,0.448207491,0.069,0.036000000000000004,0.040999999999999995,0.054000000000000006,0.057999999999999996,0.21633333300000002,10.32386077557504,1.1247200000000002
15,0.3535291660890171,0.0799993364147369,0.06977647829601936,-0.12068575526868931,0.04565613046880902,-0.1347867234143518,-0.10141817682905317,0.3060690367149352,0.1788612652137651,-0.0018288621572136359,-0.03583511179755523,0.009870365823609645,0.09070382018630627,-0.20815696515315682,0.09399919162833993,-5.044175,32.09960854,0.987604343,20.51142197,0.25744373600000003,23.12666667,22.735,5.282358353,77.95833333,0.47813470799999996,0.121,0.085,0.09,0.222,0.13,0.359,1.757439114764333,-5.044175
16,0.3475638722871002,0.09095108636362162,0.09634160021402356,-0.17820533396662566,0.04313698267689826,-0.11048947341493884,-0.12220162113828523,0.331699440041091,0.15165884347854783,-0.010208260182415576,-0.011877714536188798,0.02206852609016127,0.09272857974584216,-0.27568794143209313,0.08801292708182232,13.132,180.93840319999998,0.310936413,21.32672358,47.26197399,25.12666667,23.128,8.124464847999999,69.725,0.306006281,0.041333333,0.040999999999999995,0.055999999999999994,0.1215,0.123166667,0.40299999999999997,8.245565998464825,13.132
17,0.3374305612044071,0.09710568140061175,0.13569445661705706,-0.2403646464027733,0.036427616530173845,-0.069506815459589,-0.1228525044670083,0.3535571976429642,0.13270820361227556,-0.016823153830222436,0.0013296036303747831,0.02806363916204018,0.1043467357369751,-0.29965493668846166,0.10478551740323437,-4.6704305,27.35089514,0.9943064009999999,22.52637112,0.12899054,27.33833333,24.9435,15.542462900000002,48.245,0.504793568,0.047,0.036000000000000004,0.042,0.051833332999999995,0.057,0.206833333,-0.2746653071045877,-4.6704305
18,0.3560922955030997,0.10456348038290633,0.14431722169782565,-0.26836888827770977,0.047167882915592305,-0.08720706188369559,-0.15269398938927192,0.3792979900073491,0.1265553125595355,-0.026656684787436782,0.004235816274415736,0.03531446289021491,0.07750825892413507,-0.4021031757223625,0.0649311444919797,1.713,53.96665195,0.989017288,22.92673323,0.254593845,28.2,26.97,5.32997371,83.05,0.203334601,0.113,0.079,0.084,0.053666667,0.056666667000000004,0.18100000000000002,1.9020192069709303,1.713
19,0.3348195801583048,0.10416895013944143,0.14218864318679483,-0.26486638568697213,0.04442617004929448,-0.08381635231031424,-0.14627585057238826,0.36301262774678733,0.11772903806394876,-0.022202763569209565,0.004134651565949089,0.03548484898763748,0.08174375573107837,-0.3850046897727676,0.06748391617880627,-5.68925,56.562774100000006,0.9895958290000001,23.12920763,0.243170225,24.04166667,25.241999999999997,1.229279783,95.11666667,0.196839465,0.122,0.04,0.043,0.05,0.055,0.16399999999999998,0.19897217482328422,-5.68925
20,0.3226042130065051,0.10809915801762787,0.16081704848034045,-0.29671230245613167,0.035411003235704945,-0.04797499381200234,-0.15025031447753928,0.3757804537341249,0.10582252873017797,-0.021781500841505482,0.019433395559190124,0.03600490879252721,0.10380541414283673,-0.3699830366822569,0.09666929886330326,-4.82435,132.318429,0.19224644300000002,23.50318788,98.7523272,23.25,22.165,14.88409743,38.43,0.6251353620000001,0.061,0.037000000000000005,0.040999999999999995,0.055,0.059000000000000004,0.2145,8.025704261615873,-4.82435
21,0.31754191247323943,0.08245078417340568,0.09130832879360957,-0.17469901099764806,0.03660847628666695,-0.09077696576291604,-0.1171206762501222,0.307919115052819,0.13707168419769244,-0.006872879109783565,-0.010537375366500639,0.016079478608161377,0.09641029679956938,-0.23793988883586764,0.09216484956661944,13.8145,68.90352833,0.34324200899999996,24.27517483,46.44802973,27.52833333,26.2965,14.6143682,51.895,0.5695825170000001,0.047333333,0.057999999999999996,0.067,0.151166667,0.13,0.414,8.459761870920657,13.8145
22,0.359798390051783,0.08452178457255992,0.07835475331289804,-0.14550658542562508,0.04773612135041231,-0.13328450963947905,-0.11555387103759285,0.321696898488572,0.16919263697082168,-0.008289285825834308,-0.026425993964024116,0.016097446818106775,0.08219759680816692,-0.259809270352048,0.07839978629799081,2.819865,79.26173289,0.896393227,24.30253003,2.808930975,29.33,28.291999999999998,5.387859569,83.86666667,0.249261631,0.08800000000000001,0.071,0.077,0.19,0.122,0.368833333,3.947043866008519,2.819865
23,0.3234832911701728,0.08559254872064657,0.09632652328344511,-0.18513015799998828,0.036327743280026296,-0.08975214031364273,-0.1199922665304798,0.3170544576742923,0.135547275321381,-0.00847594341929057,-0.005865942389094031,0.019525504393064417,0.0973032513039658,-0.25430885759944855,0.09214227337041996,16.777,70.51116262,0.329863883,24.46853458,49.7091365,26.77166667,25.8965,12.90102187,55.76833333,0.600033167,0.039666667,0.040999999999999995,0.055833333,0.11933333300000001,0.12300000000000001,0.40399999999999997,8.073778318434952,16.777
24,0.31720622400324516,0.10782217732652905,0.16322348225582078,-0.29087236864105603,0.03609360535469739,-0.047726705574064755,-0.14375325585855736,0.37045635237358593,0.11094742741274297,-0.021044166971888226,0.012166198419045234,0.03382528413189495,0.10691637608857484,-0.35053443305956855,0.10325489813667614,0.36816,25.61186467,0.23416059,24.70709006,80.80635308,24.024,14.2935,18.88090302,24.94833333,0.28615999999999997,0.048833333,0.05,0.061,0.060666667,0.053,0.14300000000000002,2.0439591650366786,0.36816
25,0.35535290770263533,0.08858573826553723,0.08726522590062627,-0.15733018707213778,0.04725612151060775,-0.12472276041414204,-0.12087824127313311,0.32990995897100267,0.1652097963583745,-0.00832575019473079,-0.022884831328583013,0.01661472776119894,0.0869911951484502,-0.2642068545584358,0.08545552973413477,22.7575,68.98304268,0.318613696,25.00694572,53.47977981,25.05333333,24.328000000000003,8.836359049,66.8,0.35684034299999995,0.11383333300000001,0.081333333,0.087,0.214,0.13,0.376833333,8.437648210674526,22.7575
26,0.35836947309918094,0.08981098212123809,0.08939575129689123,-0.1673429101814869,0.04792640190628455,-0.12371896222405808,-0.12705503981861666,0.3352497601325501,0.16078560716303528,-0.011160882103419098,-0.01837484256364291,0.01898135854945107,0.08234366639290436,-0.28753414931239146,0.07771515347225447,3.8104,174.3161773,0.412029951,26.05112967,37.17517129,29.91166667,27.1965,9.047772949,73.75833333,0.317793881,0.1,0.075,0.08199999999999999,0.202166667,0.125,0.3695,9.577206487104297,3.8104
27,0.3523889463263028,0.08042712653600843,0.07141355515376578,-0.12234942632195989,0.04505635812260111,-0.12977940561893223,-0.10021671343426372,0.304099451512008,0.17427048039754123,-0.0018227526619368816,-0.031751864447637265,0.01200154257295557,0.09290449273399573,-0.20700814890729738,0.0964051018809765,-5.64205,47.78215232,0.98428175,26.65412163,0.425646578,21.76666667,21.0285,4.069516652,81.7,0.6648384270000001,0.09300000000000001,0.071,0.078,0.125,0.132,0.43799999999999994,0.9860236520767209,-5.64205
28,0.33333607628019546,0.08801533246189756,0.09496045921088662,-0.17701430290626488,0.039957552553570135,-0.10264180562300047,-0.11824996039594107,0.3208915860881928,0.14566510943940372,-0.008038669907281346,-0.012330770377257822,0.01979104561288511,0.09573116194094111,-0.25771182069426385,0.09106574027128525,14.605,219.5228256,0.315225114,28.13837615,61.12600943,24.15,22.1915,9.087837031,64.15833333,0.323164567,0.042666667,0.043,0.057,0.12716666699999998,0.126,0.41183333299999997,8.811307447254658,14.605
29,0.31930748947485593,0.08632739123545029,0.09627856668095544,-0.18527513111726912,0.039026430020027265,-0.0925362405611861,-0.12361699618135973,0.3148792166404646,0.13341748289933997,-0.010403258371332921,-0.008404085850995882,0.01947109776733206,0.09035175527991941,-0.26778762643822257,0.08225346764430329,12.908,332.8219058,0.321716391,28.65353185,60.41103768,25.40333333,23.6115,9.850077173999999,63.68,0.565575146,0.048833333,0.057999999999999996,0.067,0.15416666699999998,0.13016666699999999,0.41316666700000004,11.366678707018496,12.908
30,0.3450930854309927,0.11326978603440904,0.16348420999376914,-0.2991916214383168,0.041300599455657144,-0.06130913622258592,-0.15793179508084884,0.39349693528401275,0.11516007087301512,-0.02339212757492382,0.0179128323759071,0.03812823576382139,0.09831175204717116,-0.4005613932480359,0.0917567262530924,8.5494,265.3796284,0.199725228,28.68349383,114.9312817,25.84333333,23.6115,12.41945799,55.24833333,0.7070710179999999,0.121,0.054000000000000006,0.045,0.053,0.057999999999999996,0.18600000000000003,10.757089998975397,8.5494
31,0.36740060981064626,0.09235617719489946,0.0904760474496253,-0.17078185540129506,0.05170154084558904,-0.13209671902394574,-0.13287669405044822,0.34291470157973863,0.16248852864570892,-0.013858574816802745,-0.018694903228471976,0.021597513934123937,0.07446848200205418,-0.3148385652616558,0.06712870328098434,2.930195,166.8968138,0.489349715,29.01564891,30.27865131,31.02333333,28.162,4.960221177,86.38333333,0.146727985,0.11199999999999999,0.08199999999999999,0.083833333,0.171333333,0.125,0.3925,8.11979340271652,2.930195
32,0.35211075139648945,0.10500881425797046,0.14151327455166351,-0.25637681012293384,0.04487575972033544,-0.08920137773896278,-0.14171373084203817,0.37227954093589166,0.13140341330543454,-0.02225349476736813,0.001952998357214213,0.0350321332195631,0.08745954155492075,-0.3716103812119905,0.07865398819032365,0.14906,87.42013245,0.9861866159999999,29.79813549,0.417378487,26.21333333,24.553,4.592727719,83.755,0.030180729,0.08199999999999999,0.0385,0.043166667,0.05,0.055999999999999994,0.164666667,0.26051442117988977,0.14906
33,0.35637717499199134,0.10516174029052718,0.1418696522895788,-0.2547509739426283,0.045631096731819754,-0.08970490416957039,-0.14090985677368464,0.3743330618622812,0.1337246736730842,-0.024186641778245695,0.0024833283473998775,0.035783119638845985,0.08758939188930227,-0.37072667094309897,0.07905111023502731,-5.5226,76.19092347,0.9878089179999999,30.29458799,0.373881842,25.74833333,24.2665,5.245870808,80.99,0.07048717,0.043,0.038,0.044000000000000004,0.052000000000000005,0.057,0.179,0.5178822984546425,-5.5226
34,0.3398610562454313,0.09902839696807395,0.14092408985871752,-0.24951534617744195,0.03719689024556658,-0.0677068445392589,-0.12672492380209197,0.3601074153931279,0.1301508210536399,-0.019555069171278163,0.0038632054898520072,0.030105173987101642,0.10219850585265478,-0.3147562175575323,0.10149583073588668,-2.18105,68.32758646,0.990285744,30.55497879,0.29973055600000004,30.08,26.7735,17.15565599,50.52833333,0.432199839,0.045,0.037000000000000005,0.043,0.05,0.055999999999999994,0.175,0.11415394501388043,-2.18105
35,0.31812084746198366,0.08164195185950601,0.08793784535622585,-0.1569945864865158,0.03607940779916346,-0.0977093515075567,-0.1034052013772009,0.2999220464741748,0.14897424687823027,-0.0006971938448163749,-0.021240693752390804,0.012791187899521042,0.10523509423337388,-0.20058473583362946,0.10702255962264275,13.825,109.08276670000001,0.46867008299999996,30.87363651,35.00135245,20.52833333,18.778,10.10627788,51.3,0.35564811,0.056333333,0.054000000000000006,0.064,0.109333333,0.134,0.444166667,5.252353121623399,13.825
36,0.31825659429774056,0.0838420226320766,0.09359556815021716,-0.1782656747767346,0.03532243560864084,-0.09088691137796484,-0.11519855518330939,0.31018738006084823,0.13731956465838044,-0.00599849880329897,-0.010090157219277272,0.017351232094436373,0.09953564302917722,-0.23812759540119396,0.09522681116988065,17.473,91.63212288,0.336906662,32.77585303,64.50881585,25.49,24.585,12.75629011,53.165,0.422893334,0.041166667000000004,0.042333333,0.057,0.12533333300000002,0.126,0.4125,7.977299957409501,17.473
37,0.3631529064084024,0.09999217262580598,0.11958817299957791,-0.23574916124223022,0.05135449112577321,-0.11242517192825983,-0.1563858964902966,0.370228120746053,0.13936663379892072,-0.024847790412777584,-0.004698757056108678,0.029866736740399195,0.06410724713327204,-0.4022883434790071,0.04784835069866981,4.00855,100.36846949999999,0.800875186,33.20621816,8.256195384,27.71833333,26.56,3.391037308,88.93333333,0.10677259800000001,0.13,0.091,0.10133333300000001,0.23800000000000002,0.061,0.233166667,8.516798731133344,4.00855
38,0.35879960400606625,0.10914662462727699,0.15196560250221453,-0.2691394304081079,0.04324467593047187,-0.07919042733307398,-0.14324986427470485,0.3868086752062206,0.13625902499842618,-0.02342347166850494,0.005439988227260505,0.03563918887231576,0.09828407279447572,-0.36800547442576803,0.09530560463173698,4.04225,10.33573297,0.70066774,33.91461241,14.48866135,24.4735,17.3535,8.927442027,65.415,0.08747,0.047,0.046,0.055999999999999994,0.062,0.054000000000000006,0.144833333,0.05441422210633817,4.04225
39,0.32046458607388895,0.09386328137947095,0.13366374314235271,-0.24340519356222834,0.03254365677437962,-0.06159633576340789,-0.12184082166850994,0.3417056180689533,0.12212518212224587,-0.013887818129109837,0.0018871925592256781,0.02600455794380696,0.10449583557097981,-0.29159408435288914,0.1028765125709944,8.72145,214.75497059999998,0.999796013,34.8879843,0.007118131999999999,29.14833333,25.9865,16.86966035,48.96166667,0.367141535,0.07200000000000001,0.036000000000000004,0.040999999999999995,0.052666667,0.057999999999999996,0.222,1.9503035889416935,8.72145
40,0.3616298420806079,0.11354354752236545,0.1492764035879095,-0.27453317686025913,0.049049181713815275,-0.09325696101359615,-0.15793198526569055,0.39117779869915853,0.12759356977777728,-0.02633164760115378,0.010867819422834771,0.041652356797965834,0.08360318979558934,-0.4212981333488877,0.0695653611650268,4.8758,222.2199375,0.324858827,35.12610055,73.00117686,19.025,20.747,0.964302223,94.95,0.287219638,0.071,0.038,0.04,0.055999999999999994,0.06,0.222,8.37596390259266,4.8758
41,0.3594301263508753,0.10662910450954215,0.1460947178222292,-0.2620812441610994,0.04614471938610353,-0.08804504707901784,-0.14386696199863902,0.3804241556447697,0.13238401533281252,-0.02593027749381403,0.004516733809365655,0.03701545671246831,0.08666546281563352,-0.3814511398439656,0.07772168949106444,1.60015,69.90292127,0.985523785,35.27279005,0.5181168629999999,28.485,26.502,6.736055725,78.89,0.088219016,0.038,0.038,0.043,0.049,0.054000000000000006,0.162,1.4480674212574964,1.60015
42,0.3591394544991077,0.08572536982972821,0.08125423522748167,-0.1520792275999532,0.04640350402368727,-0.12869306500557906,-0.11720898401620837,0.3245301832524758,0.16545255144082485,-0.009137430095402287,-0.021795296684958908,0.017963855979020674,0.08491591372365179,-0.263539716399998,0.08032092601870974,3.7404415,162.4116188,0.7080993440000001,35.52222198,14.6433689,30.65833333,28.0135,7.305380381,79.635,0.106297437,0.049,0.057,0.067,0.150666667,0.128,0.39899999999999997,5.931166478931905,3.7404415
43,0.34202705748694984,0.08407204015225854,0.07979758673446322,-0.1398469759443116,0.04298397828588692,-0.12264810621075063,-0.10570581056397778,0.3096566211327124,0.16537978411858548,-0.0011882888012750782,-0.028911440615164517,0.013141585065799108,0.09542464520106836,-0.21901076577684403,0.09716126512258358,5.8660000000000005,256.5969647,0.452405441,35.81588483,43.35178551,21.495,19.3385,6.682027461000001,69.5,0.08092504,0.109,0.0685,0.075,0.125,0.138,0.45733333299999995,6.468890403568745,5.8660000000000005
44,0.32788218465379143,0.10559689731437916,0.15529794513064152,-0.2725965880594334,0.03659149375344296,-0.05747558811121771,-0.13537204455696888,0.3682461051788376,0.12382518361375852,-0.01895437651558369,0.00577658798262642,0.031436248589987954,0.1089323036459091,-0.32917900889341767,0.10883820969803519,0.42441999999999996,16.11336891,0.49248597299999997,35.82449546,36.9176686,24.1795,14.1985,17.30920332,31.77333333,0.199425,0.045,0.047,0.057999999999999996,0.061833333,0.054000000000000006,0.14400000000000002,-0.2953362106084825,0.42441999999999996
45,0.35200845566869016,0.1030794056175052,0.13756274204887678,-0.267017931288597,0.04856585983564398,-0.09343347569981841,-0.1595226791234941,0.3750351054405827,0.12160560376705401,-0.02747313456524101,0.0042017179180024265,0.035021408702567,0.06793375265202461,-0.42028311300271937,0.04919802343564886,1.03411,82.1724209,0.9307966209999999,35.83549867,2.66431737,30.31166667,28.3035,2.878197253,91.8,0.09088854099999999,0.12,0.083833333,0.08900000000000001,0.09300000000000001,0.0585,0.204,5.0876869774311775,1.03411
46,0.35830085851858196,0.09574042441932068,0.09963860195595481,-0.18699657876548315,0.05055438701171452,-0.12176632473123628,-0.13760014571314008,0.34701683389242655,0.1516211799675631,-0.01661583587166609,-0.012317442389918547,0.02472740572348884,0.07434415585964063,-0.33193711342653276,0.0645609515839404,19.935,439.6626306,0.17395187199999998,36.17424211,171.78122150000002,26.98666667,24.695,4.496657376,84.80166667,0.229158356,0.113166667,0.081,0.083,0.1755,0.128,0.40083333299999996,14.552062354028225,19.935
47,0.32221854899678637,0.06736047781842902,0.05310634238293511,-0.08108236599212143,0.033564144732000874,-0.12223919264853614,-0.06725733185854393,0.2613898727816913,0.1758562868602864,0.010381101143161875,-0.04076137250572178,0.0027241103135657125,0.11382815306526685,-0.09084601187667887,0.12436905007620437,3.25184785,36.91473,0.999345697,36.89057657,0.024153427999999998,24.12,24.6135,10.07813058,60.13570225,0.101659634,0.040999999999999995,0.036000000000000004,0.044000000000000004,0.09300000000000001,0.21,0.395,-2.3038141071051363,3.25184785
48,0.36275440487141086,0.09085560599431974,0.08718696169240969,-0.16119034117763772,0.04896285380654392,-0.1306682322447596,-0.1224247115029717,0.3324992481475027,0.16332474476506897,-0.01107778281525435,-0.019111127282198624,0.02201713632974549,0.08292267822846634,-0.28683584089350156,0.07673033559955168,4.8606,202.28491169999998,0.528977003,36.99363846,32.94066544,26.78333333,22.7335,2.055020162,92.95,0.122598819,0.052333332999999996,0.05,0.062,0.10400000000000001,0.131,0.4355,5.736226427599787,4.8606
49,0.33732224139074535,0.08475122158452073,0.08271124717115508,-0.1412467641081678,0.04259811520610655,-0.11792375270118638,-0.1049326257525458,0.3084954429642343,0.162577515554327,-0.0010832187700886753,-0.027620804132710394,0.013408507860179974,0.09799152833096311,-0.21304359621676233,0.10100242846990953,13.7425,167.6050773,0.328799047,37.22680353,75.99372995,16.62666667,16.423,5.778941166,65.35,0.394890616,0.1195,0.07200000000000001,0.077,0.12866666699999998,0.14,0.46566666700000003,6.629206138044596,13.7425
50,0.3542229754503053,0.10495955099541662,0.1471717374707421,-0.2797281043974751,0.0463126736015429,-0.08363489550281776,-0.15877951885666675,0.38390090780392927,0.12071885703245834,-0.028271321443906493,0.007865355036039688,0.0362368904748267,0.07429879624855293,-0.4195691444435088,0.0592430856605127,3.13165,106.30424939999999,0.9222232090000001,37.51988612,3.164284222,27.39833333,26.135,4.334805061,85.61666667,0.146956381,0.129,0.092166667,0.105833333,0.049,0.055999999999999994,0.17,3.4748030168861153,3.13165
51,0.36439060134420037,0.10597505993730942,0.13860192819555042,-0.26243872234417737,0.04927928382053353,-0.09746959220362895,-0.1574950437455152,0.3835933492081864,0.1319240079367377,-0.025356522668822472,0.002683633709490231,0.03481228259063902,0.07461656306665677,-0.41246918631122664,0.061009086368093546,2.478745,139.6387013,0.8193626009999999,37.62000073,8.293738412,29.10833333,27.3,4.776848891,85.51666667,0.16255389,0.13699999999999998,0.083,0.073166667,0.09,0.057999999999999996,0.201,5.777713986247777,2.478745
52,0.35459713875302934,0.08952736342227094,0.0903846741295752,-0.16621415563188952,0.04723878956208703,-0.12126231402001,-0.1253886072677534,0.33270808688003917,0.15924734263976661,-0.009772840960934824,-0.018801296875755595,0.01852390110447978,0.08478908785850367,-0.2790115328329708,0.08123846066892335,19.2935,107.19075420000001,0.307179456,38.4253494,86.66553359999999,28.41166667,26.337,9.906560181,68.85,0.285199032,0.110833333,0.0805,0.082666667,0.173833333,0.128,0.40166666700000003,9.412097553119063,19.2935
53,0.2937110844221535,0.06426395049540141,0.05913153123127615,-0.09736929863733823,0.02701902639124206,-0.09815360428838991,-0.06675776442349741,0.24814202766859836,0.15644232788569812,0.012057354378835651,-0.035363668974757026,0.0008740041813442994,0.1185224021907766,-0.07807797403542635,0.12870600310103744,4.26126125,39.05692,0.9945604659999999,38.84446854,0.212451456,28.545,22.455,15.71599619,50.88526014,0.10246677400000001,0.04,0.034,0.042,0.08800000000000001,0.201333333,0.40483333299999996,-1.581343521162868,4.26126125
