Rn,PAR,fdif,PARdif,PARdir,Ta,Ts,Vpd,RH,Ustar,O3,VWC5,VWC25,VWC50,VWC100,VWC150,VWC200,NEE
-43.65903732,7.533917997,-19.9357327,-0.379407152,0.808011842,6.018606974,-22.65017159,53.5360421,-11.80731354,30.84296433,-26.09022986,16.7319638,-44.5111519,14.51288236,10.61214034,-19.68194744,-18.92303637,0.534893657
49.78733876,4.097499894,-37.89483165,25.99385835,-31.34313032,-9.984490544,-8.787424798,154.3314204,-105.4565691,0.513090936,-92.48818052,143.8367625,-103.0635772,-17.66230903,87.68569856,115.1306662,-17.60238171,0.356295101
-66.36066347,227.6432977,14.02109634,231.2791867,89.81884193,-116.3454554,-51.16379206,236.3784857,-194.3190415,-98.76847616,-147.2589305,-72.56652648,32.69819646,-125.5991351,-49.50697819,23.35207804,-17.43932592,0.512308294
-49.54562525,-6.425444783,3.69851028,-2.333053738,17.06189424,-40.60325818,-2.304909513,48.78488519,-4.565900027,7.289779426,16.76513542,39.60661208,17.042873,-53.43334901,-6.594627371,40.07611853,-17.41187786,0.559924156
-108.7773429,333.6910129,24.15210165,320.4101883,150.462556,-135.8589686,-127.3297565,330.853225,-269.9072657,-51.16593664,-181.8662275,-49.41316772,-70.41289617,-192.1126024,-72.06520748,77.86756501,-17.40127143,0.31318694
-43.99693296,16.21513166,-15.80648755,-10.43712818,-1.464853549,0.553850216,-23.62136261,50.15755003,2.808898429,25.12365113,-29.88074672,11.765206,-40.18519827,13.79833607,3.609078913,-9.278987355,-17.28101418,0.449798018
13.39057969,-12.34449941,-1.318225882,-2.452151876,-0.660034697,-0.103632224,15.80480788,6.303489026,-13.27357345,-21.15157178,0.433889814,25.78680434,8.081482349,-13.10188504,-14.88548954,5.675624377,-17.13052477,0.252542036
-153.5747337,95.72868136,-9.931791825,-67.69336355,-129.9804596,29.95211675,53.95986857,390.5121128,85.02606067,34.47250876,-287.9960818,-101.3792063,4.772552091,240.3193863,-178.4781618,-131.6342685,-17.10925299,0.463220316
-33.96583782,7.824181068,-12.41871515,-31.62436455,24.04165635,3.591428458,-0.819845106,28.99425673,-16.56041077,12.2179793,-25.62302601,-3.047887471,-11.52364618,-5.226914252,0.517823491,-21.19558676,-16.94400837,0.474743638
-303.8760226,154.2166717,-92.60271442,-120.9388505,51.94007143,-98.31113523,-138.849906,1045.441247,-96.064212,468.3235726,-384.9134699,-155.6923984,-369.1520701,268.76319,-212.5716985,-34.24098258,-16.52103309,0.526764032
-35.64142173,-51.67631164,35.15767271,-36.60708221,-19.65671495,49.62187346,28.88946637,36.71353159,-23.46843858,-34.30413551,-5.110483103,-21.92959067,-23.10633434,43.2626756,7.031535928,22.45479516,-16.27460921,0.338240456
-96.00419743,66.75859082,2.848734883,-19.19708739,1.347644236,-11.4956585,-29.64197505,91.47370959,38.58616624,-4.975035691,-50.63180314,16.69443241,-58.47176016,27.08806381,0.20667776,28.61687314,-14.9015901,0.580973102
-22.38282015,29.92045243,-13.35229315,39.1078973,15.17937014,-15.95546258,-16.7542111,61.17991624,-45.71558505,8.034126448,-33.26388764,-0.115666186,-12.96642126,-14.39610384,-2.79820622,-20.21577247,-14.83077437,0.405467033
-21.40468815,0.557415357,-17.51082098,0.767852626,7.109680855,2.394716431,-12.06798368,31.58046296,-21.8869543,28.40620337,-16.94795019,13.62051157,-22.81638004,0.181931144,5.876298658,-28.05074811,-14.60316779,0.527404217
-0.15453738,-16.04202364,-3.787951771,-10.28969479,8.995891225,-30.113597,-41.64681061,68.51510914,-49.65977756,48.11102669,24.26574573,18.94225787,-77.70141931,-20.04136581,49.89250268,58.52369309,-14.55180656,0.656317255
16.71946262,4.376284191,-4.981007494,-15.7260947,-21.0603321,-6.564706193,-21.07109335,-4.851144163,-5.343605605,16.63995808,-8.169719421,8.373075608,6.802190326,-10.72154045,-21.92623072,-23.53893023,-14.28105771,0.439109093
-186.4660454,52.42918379,32.87633419,15.82419778,76.28393747,0.102377392,-14.53057904,221.1549695,-61.16295181,44.80191825,-158.6708576,-29.26040478,-96.63070929,24.83409008,35.0743758,50.81444351,-14.25445641,0.447287631
-5.691166604,4.617849904,-2.94071513,4.293860218,-43.50777374,15.85981094,23.60605295,26.56906939,46.57614738,-19.99772925,-44.79803098,-20.84361751,20.90474563,52.5913068,-51.01734678,-56.63087412,-14.15076418,0.37072443
-26.06486221,3.137172748,-13.98062996,12.96999203,-0.266260875,0.450335201,-11.25345766,37.01669203,-26.05670566,31.88565518,-17.57368866,18.74742975,-23.59443239,5.257973417,4.218579063,-29.7037082,-14.06221271,0.482023041
-5.848004685,-43.11798308,-2.547258019,-9.891330228,-43.74510425,23.7818439,9.310914406,138.3012461,-86.34216057,-11.44470847,-66.06256245,70.91255133,-79.72310605,23.9929647,91.55712719,95.428443,-13.77505202,0.496833604
-96.14071322,66.27388941,-7.821368631,-26.21234697,26.48930012,-25.73667058,-46.338824,121.8004595,11.00260855,25.96299707,-36.90972791,14.08383637,-83.01349315,10.52340996,16.07287229,51.25635175,-13.48346936,0.526282785
-87.90412788,24.24505533,12.36060735,13.20386416,38.51837602,-6.127327997,-13.12007052,107.4709056,-38.7239899,31.4194321,-86.91757984,-17.92851085,-43.51172016,-0.833781878,7.0277882,20.43170119,-13.44922612,0.346116885
-28.88881763,3.700651203,-3.449954762,-10.91448355,-0.762728763,10.43794077,0.351809415,46.12023004,-2.996216077,8.350498998,-31.68344725,-4.543633554,-15.21892229,17.83001895,-13.97381246,-13.30774982,-12.27442626,0.413285917
5.11909119,-29.63887493,8.285482976,23.98036786,-29.57002676,-15.85884958,-2.625967201,-17.60522259,-2.210862527,-16.45709598,32.88898246,7.360811647,5.128832802,-16.33502648,26.68255456,12.97739118,-11.99624125,0.632746953
40.86680952,6.212651264,-10.40503754,27.98684394,-6.813184709,-22.82960359,-2.598461912,-32.12693296,12.18187021,-5.733170059,18.62146117,19.77848359,16.38618935,-23.14156362,-11.69476657,-20.29052951,-11.51055775,0.347080758
-96.54398236,117.8165894,-22.35394509,32.22500237,119.6057993,-65.46589885,-43.07523753,199.3528957,-73.08255048,26.1203394,-91.1893744,-3.763464555,-38.97771702,-69.00202963,-46.33122715,48.95533563,-11.47377207,0.391814557
5.820246307,-11.37752641,3.413289291,0.440662721,-0.886481655,1.083225147,10.64380024,-9.498972695,-1.213112358,-14.20450083,10.49683607,0.463151274,13.82514119,-5.058464971,-14.98999272,-9.880806962,-11.34745274,0.429801241
5.767089144,-12.9580324,-5.902549459,12.59874871,-15.53063002,8.5855392,-4.335110707,27.90029034,-30.25885008,1.378928659,-12.66953187,18.04647762,-29.57932425,6.568025493,25.86698146,6.658616226,-11.29452132,0.51171394
9.350403706,-10.70835846,-3.781401527,-20.29172896,-3.497321566,7.227565562,2.428843756,-42.31192136,17.38071737,-16.30348527,22.20578923,-4.313960251,-16.90866788,8.690663827,-17.04304621,-13.2015864,-11.05884722,0.444849175
7.601835912,-16.84759912,-3.989235004,-14.94185877,30.84088258,-19.84292325,-10.65742274,22.96831372,-32.2105032,31.03192118,35.19257699,13.79267925,-19.61671118,-29.42840951,-3.280157089,17.77513329,-11.02785275,0.53981157
-26.54710124,52.06088837,6.76233299,51.94273604,25.74384074,-33.15228513,-21.15534007,72.83523923,-53.8387292,-3.416946633,-55.70637909,-21.00985294,1.613855968,-38.10806088,-20.69782766,9.044374502,-10.9495159,0.495222353
-226.3209243,-90.28358135,10.90823445,-53.68079035,-28.69817906,-20.96843897,-36.37724947,38.50075139,17.78548112,11.75033799,71.07463507,33.26660168,-14.28637023,-81.42386242,49.08570139,84.78681827,-10.52202407,0.723808897
-42.96440493,142.2519524,7.965244856,144.2305395,55.03397028,-82.2794446,-24.63316867,162.0405369,-125.1498183,-69.64128124,-98.98231683,-53.13443425,38.11008798,-76.5933552,-28.97947104,10.46801713,-10.45748472,0.406891264
-37.26088764,18.49871061,-17.32747295,-1.393026799,6.135086458,-1.717571313,-18.47372623,46.67388958,-6.422940142,23.08879897,-26.79408227,11.34329952,-29.2553281,8.390116346,4.38308322,-13.3257013,-10.42690368,0.542114077
-4.531158582,0.837870753,-10.72231536,-17.95231651,-14.80905492,-7.107781403,-8.919540612,22.87687952,-2.37305904,14.4687614,-16.09828091,4.293058099,5.602752163,7.676334929,-3.103982586,-22.72749493,-10.05145531,0.475642774
-477.8734766,15.47740928,-50.4403895,-274.1280513,-188.5881701,-117.0647377,-115.0065426,120.8406072,275.4774943,-3.147770196,-118.6091473,13.20393688,-75.18117395,85.65265436,22.76617784,89.95722889,-10.00701543,0.61058218
5.686616715,-8.642310962,-1.213577648,-3.766166194,-11.72388165,2.490528558,10.65951983,3.483720249,11.30725382,-7.292306013,-2.078949079,-5.526569967,9.10659834,12.50285901,-19.72186073,-19.09243773,-9.99286111,0.360668497
-25.93467459,43.70036475,-46.46010763,-19.03646433,-88.92771672,-5.316986023,15.68494572,181.3554389,99.98988544,47.43375984,-148.3534961,-53.4639978,-8.248910648,149.0947131,-92.62526729,-115.3333702,-9.932463804,0.184099829
-66.3660256,36.12959661,0.745821669,-17.50164516,4.213219084,-1.087348248,-26.33993745,84.05638676,11.45289737,19.00041549,-40.78241501,2.101088026,-57.72994217,23.0628573,-2.746591369,23.59685151,-9.797918826,0.479937046
-16.31665113,-1.513065835,-12.77361832,8.113883145,0.300590553,3.798878953,-11.8898647,25.92664041,-16.21824486,23.84441763,-11.86636793,12.80440925,-22.23260876,4.716576309,6.251112371,-18.76098315,-9.639447793,0.501307703
-40.29439638,11.11846333,17.5813634,4.258182893,74.03143238,-6.677621491,30.92315289,37.83668579,12.0061726,24.1045706,-8.744498844,-6.674449028,-48.00583014,-5.177274133,14.07995602,39.33211127,-8.908337576,0.480462141
-70.85820481,31.55668562,6.94954819,-26.81857935,16.30220901,-16.36556474,-33.6416393,125.7161413,-6.751855919,37.68856245,-25.73093202,24.48494767,-80.38795905,18.7874484,13.03300991,43.74254826,-8.563136948,0.539182894
15.10750879,107.7141477,-92.97536644,-25.29812766,-16.51345415,-37.63113582,-58.57826704,312.7899971,-127.9944327,54.83045095,-212.6701267,221.916587,-157.064205,-55.05608618,54.97006395,169.2294933,-8.495058481,0.550063155
-140.2898466,240.8313048,38.6246735,168.811193,96.27737782,37.07847448,-195.3771051,124.3808024,-71.13725773,113.7616515,-65.06190894,85.27407261,-311.5639748,-103.6280054,-64.19741488,125.4145779,-8.443771548,0.569533399
-33.86858072,14.17506289,-13.98720872,-11.53778783,6.716855116,-6.676325229,-14.51929243,74.50321517,-7.59244054,33.68687807,-35.30036869,-1.34235453,-29.45183671,17.0325901,-7.736721133,-8.498517871,-8.279339535,0.41385417
-140.5135968,94.00765074,-26.2353126,-73.94664717,19.85436659,-13.12537111,-47.60049528,126.3699302,71.18516363,27.39494818,-74.505136,12.98253149,-72.20831394,42.25910531,-10.63289074,31.20294057,-8.187698502,0.65299898
-28.45003249,-11.29213169,-2.315263067,-11.87530414,-14.54662703,-0.306278335,-4.26406643,12.89452776,12.78941762,-1.706467423,2.440229618,-0.159109375,-12.1245854,6.726019713,0.108462955,2.263598087,-8.15222348,0.71398602
13.25112097,-12.13147825,3.751901657,12.77550833,-17.66003179,-0.141447491,2.089839526,-6.094417652,-4.50141617,-12.09670986,7.974949228,1.956193683,2.538378723,-3.414019723,8.31879985,0.650567471,-8.123914981,0.479016331
20.49749887,-24.83593292,13.11918938,7.263423892,-26.78373304,64.64446999,-57.94164576,-40.55630651,16.24279826,85.57711313,46.25518649,70.4379499,-160.341095,9.452865629,13.83247218,44.04862587,-8.035134033,0.28880238
7.620580467,13.83035415,-2.810062747,22.87379287,-22.99580043,-16.31090869,-16.10332678,-33.74716194,24.38202846,-13.07375038,24.49555805,0.170011904,1.953022667,-25.34814509,-21.99533795,-20.78110988,-8.021998722,0.717679741
38.91635371,-30.65337009,-5.200118064,14.04707813,6.460736377,-3.401535001,1.358862069,-27.47495386,-40.11549474,21.83842062,28.34059821,11.80480596,15.08815308,-28.02293614,-7.424221301,-27.53480977,-8.000069017,0.672055439
-33.83191843,15.11958644,-14.82360158,-8.827439284,-0.371447078,-1.118998162,-15.34219963,43.66346682,1.325181389,19.92163354,-25.34791385,9.990189452,-27.44490391,14.07758501,7.450815153,-7.51344651,-7.860180461,0.562804268
3.336483952,-8.23990694,1.701160405,-1.478172486,-4.826155661,1.323577929,5.535817344,-8.690294519,2.683546105,-9.334440957,7.001590509,0.182909333,7.849607239,-2.349509237,-6.085113815,-3.980262026,-6.741585664,0.606346172
-10.21350089,-43.69368248,-30.55631805,-89.62918786,-35.71153792,-38.75583101,58.97538349,61.26379097,43.3463898,-35.51096049,-35.59384992,-38.34191474,96.72204534,67.05116076,19.24133765,-40.63407474,-6.65494608,0.408682342
13.27886755,37.17571449,-25.93055281,22.27902469,-47.79522511,17.85826455,27.14375081,71.52101671,-14.44291937,-59.42590848,-124.3963863,90.72730821,-8.430939226,15.99037911,14.50065796,34.97455381,-6.626700214,0.511672939
10.43094156,-5.878417845,-3.006617253,-14.41101981,2.258536294,9.092255183,3.782034859,-22.97998075,5.548923288,-10.07649233,10.89853304,1.997751339,-12.06201684,8.318701293,-4.903786349,-4.403207574,-6.296158926,0.568341505
-10.87139969,0.719084988,1.308997691,-1.543209848,-9.735107736,2.437403659,-3.493833337,19.79006344,0.481485948,-6.168625562,-9.369981137,3.581368331,-17.67532331,9.174051126,11.15817551,12.1923381,-6.11588853,0.555576655
-35.6327812,12.35187139,2.205543409,-8.692992977,-6.651130607,-0.664939526,-9.13905628,27.40049867,8.193439454,-8.119062728,-19.23569193,11.70397266,-18.58982332,5.069959844,12.09252438,21.47726116,-6.063916374,0.704001657
-5.042722432,-13.50851347,-5.768145545,-11.86891829,-4.546480586,-1.536804494,2.367282226,8.216943242,0.357841259,7.825863083,-6.894236332,0.318227275,3.478196005,6.076023841,3.720246173,-9.271675325,-5.992974332,0.522889836
-15.2980268,3.619911348,-6.978378685,-6.894800964,-2.602762917,0.099157953,-5.014229443,17.28322473,3.850453084,4.745478257,-9.085900916,3.419082245,-10.41907719,8.808353247,3.906104701,-5.08699455,-5.949231631,0.712502446
1.552591843,-0.721826095,9.025672183,12.72954796,-44.77628422,30.89983016,33.82632588,-46.41396326,46.01616271,-60.8483133,-29.7066781,-15.47492794,48.4451542,35.14815555,-26.00676054,-44.11766813,-5.779996749,0.382693724
-4.046608715,-23.37896567,12.34618253,-6.321238195,5.70884647,-3.528235823,8.945130887,5.126100737,-12.14175176,-5.068764084,22.16584059,5.917966295,11.54398249,-14.76090378,4.377095627,12.62022827,-5.747777602,0.381010542
6.175978406,2.38128751,-4.592848699,-4.686119831,-3.994876937,-3.182874744,-6.094610751,3.118818531,-1.697227405,6.612633807,-0.913398913,2.58323737,-2.006691199,-1.152422526,-7.735289461,-8.356470043,-5.447920606,0.451020843
-3.857759608,5.486436316,-15.04536323,-13.02704419,-0.124864815,-16.16562864,-7.947604863,64.0263599,3.357563964,36.82194969,-16.59281856,-7.569264607,-20.85261837,19.22360681,-19.80809639,-12.93388941,-5.439710649,0.528432828
7.892574315,-62.77046142,-3.206948877,-46.90351317,-27.47382224,-18.31365558,58.40909344,21.24368736,10.37960892,-36.52984966,-2.421324135,-3.027080583,95.89568028,14.55158336,12.83436137,-15.14780301,-5.261563055,0.22767554
861.6374637,-556.3868433,-112.3531343,-18.92370623,-242.3826739,-3.247579132,-88.08509233,-1390.236579,594.4245364,545.2102857,1026.668135,670.4364267,-79.83277155,-258.7855097,104.0481641,-199.8483543,-5.131123878,0.482030234
-17.11769709,6.93442774,-4.537939785,-2.101153482,5.455248397,-4.370845843,-12.26248719,29.79167097,-9.980890919,20.94817578,-22.1279219,5.581563253,-16.6874109,-2.816511507,-0.052583296,3.155877442,-4.940455326,0.402043124
-18.20805941,-17.85145645,-4.318658297,-15.08603513,-10.2519032,3.698853669,1.454158237,-6.582940852,9.400148275,-1.917856712,9.812597092,1.013744357,-2.754975506,1.326661062,-2.473642031,-2.87365764,-4.762303104,0.768652109
236.6889715,-539.6449,-127.6161692,-493.900939,-255.7432357,-120.5637338,460.5532798,-152.1815092,242.4351566,-275.2251418,86.91869534,-212.5526937,720.6665317,326.7377104,167.5205159,-294.5374975,-4.392828514,0.330364028
-850.752226,632.6615301,-154.2058815,-58.31179245,353.5744585,-145.9904014,-249.3042896,1149.292158,-147.294424,407.3172574,-937.0473973,-155.9367619,-685.54538,296.7266627,343.3101512,158.0062405,-4.388468463,0.363646434
-136.3452321,135.8173426,30.94521173,110.5964894,-190.6187185,-70.54213179,-136.0024673,-44.1925545,142.6668679,-52.03237569,60.18497825,-63.05644678,-29.8093516,-128.1074397,-144.9602672,-87.57709174,-4.103173982,0.621173998
46.27479431,10.33928388,-49.69986295,33.79934044,-58.50672855,-22.92231349,-23.34255818,-126.6934369,45.79972622,-29.82315929,18.54413633,-20.66262241,74.67723021,-60.85501679,33.72571006,-13.31965461,-4.094657983,0.440720344
-29.19634256,9.812026921,-3.722918463,-17.21885715,14.72949554,-12.09884995,-21.39752417,48.76040487,-10.21872217,25.49383542,-4.766183871,9.775829737,-38.88470137,-4.075868783,8.741458698,26.50885197,-3.867784004,0.574461495
88.93005533,-235.2006214,-30.8330563,-182.9447359,-141.2783914,-39.15374208,226.9046424,-89.4300944,120.0754544,-170.9178414,18.97370943,-94.54238693,381.8483137,131.7927283,54.23616569,-145.8277575,-3.857229812,0.225812531
-61.33616507,143.9557179,17.31101139,116.4189148,67.58467213,-3.447462776,-97.40592168,97.3293517,-75.86702705,51.18928099,-52.52116673,31.04470642,-137.1587618,-77.04822101,-48.60527038,57.63739469,-3.716721008,0.445908956
16.22464721,-17.76566447,-16.58786735,9.24600679,4.926321313,-9.650978149,10.30851681,-26.69348642,-2.067098344,-2.906441664,9.269989105,-5.027752574,18.27497901,-1.840983458,7.392526763,-6.485272519,-3.595338854,0.351367837
-10.32164054,38.10287944,1.129840715,38.87953712,14.88327574,-23.02779437,-6.372996981,44.62302427,-34.03451045,-18.57760406,-26.84638324,-15.10131068,10.43283059,-20.19299881,-8.789517266,1.513100523,-3.506775444,0.592933225
-8.244551351,25.92427032,3.668862465,29.24255546,2.839427948,-9.249064593,0.79834195,25.88560228,-18.69005712,-23.41054256,-24.45593287,-13.15460885,12.18442835,-7.528071854,-8.878183789,-3.878759248,-3.475800802,0.392152632
-85.48017296,-64.39438029,-4.114273648,-71.29400287,-38.82785131,1.840213281,5.316752078,-8.278834597,28.89253068,4.715143062,18.17004861,1.899535828,4.950483236,13.85907226,-2.010298648,3.449339011,-3.43689696,0.816787079
-12.07968785,-17.97643577,20.05245171,-7.820713214,2.647840535,3.946219504,-0.320361408,-58.25281345,41.73208264,10.56380179,47.60239048,-66.59293278,29.35750034,13.15843316,-39.28506288,-52.39885158,-3.315027554,0.577581742
18.72596492,-75.54628814,-27.99112178,-79.15053048,-39.41624156,-39.51429469,67.90447963,44.60223958,23.18765228,-20.77220323,-17.2884531,-39.84883846,119.6859801,58.96276853,24.25873666,-59.09224597,-3.278747129,0.393922131
-6.212603698,20.85125655,4.664324271,28.47690238,9.173973132,-12.04616655,-2.505134404,10.58670623,-18.56361599,-21.07520331,-8.278632817,4.181550639,10.76338433,-23.56917761,2.305945297,11.26139226,-3.272831523,0.495941661
-18.39835201,40.1458577,5.048642154,33.87558956,9.934797927,-16.62138087,1.951120587,47.42869152,-22.04696842,-25.89538961,-38.3759535,-15.70695295,16.81694637,-7.155635907,-18.34933304,-7.065180585,-3.096119546,0.38648448
-4.110253805,-0.638342199,-3.72608696,1.454266877,0.444232161,0.840203757,-2.78263213,6.319760598,-4.109860985,5.830045578,-3.025653267,3.051331344,-5.385616379,1.081690419,1.720539156,-5.520589735,-2.94003726,0.536373994
-95.4676411,9.41836651,6.331185456,-16.03558443,13.98391551,20.05235413,-19.97983284,134.081431,-28.02020796,52.10407189,-58.89835998,3.996782275,-68.69365683,34.15218024,17.20671533,16.40353847,-2.888429687,0.327645041
10.29205746,-7.548387627,2.333057014,9.446599301,-12.06203813,2.222128505,-0.965701392,-2.820690136,-5.921311456,-5.652127482,3.744963261,-1.403868217,-6.39328362,3.720705885,12.99881777,2.459668306,-2.87019054,0.649369674
-590.7142175,-90.75407087,116.1329215,-282.8700876,-310.9843561,10.44375406,-122.3739047,48.09577898,265.7154096,-62.51852113,77.51518634,-46.79435006,-176.3365983,53.59025248,-125.4716631,25.48483225,-2.865636631,0.706373218
16.26597803,-9.386588938,-19.09333936,7.390969211,0.571805941,-10.32733335,5.363072469,-13.09736266,-7.643049478,-1.819125698,-1.870023905,6.390968837,11.42307238,-4.935870742,10.27293928,1.865394241,-2.809591252,0.261706027
10.93499118,-1.629232417,-1.840128918,3.170272943,-0.385954053,-2.488953931,4.580410673,-25.56840599,3.606058431,-7.947937155,6.361769195,-0.355506229,8.334414242,-6.280675464,-0.603578971,-3.426396184,-2.610059002,0.332615463
3.527859389,2.687386833,-4.27964844,-1.329488011,2.113284069,-3.088109048,0.956392833,3.786631947,-1.191162093,1.005080838,-5.759430224,5.047923498,-4.347252914,-1.787921043,0.345690524,3.974040857,-2.592407607,0.286414276
1.229782982,-2.442151626,-0.449189998,-1.854049082,-0.479224575,-0.626467337,1.613379293,2.11541204,0.912653267,0.364758596,1.40718812,-0.511845824,0.920154119,0.990153783,-4.703340407,-3.007361723,-2.533995486,0.322041628
-4.287670788,3.010824988,-2.083500816,-1.471984349,2.237922081,-0.474093,-4.041627271,11.49485877,-1.828187424,7.797078577,-3.920899687,1.547751321,-8.722313756,1.149459425,-2.809313285,-1.31351667,-2.528802585,0.409487967
-18.3299385,9.231649271,0.163672362,-7.166576967,-1.740362431,0.689388443,-5.320346801,14.85503091,7.771990177,-1.090588321,-8.990255467,2.077363238,-10.29406568,6.547976336,3.261430361,6.474959016,-2.411102139,0.53214631
-27.5910174,-2.598813074,32.45596684,-19.59976688,62.04897939,-10.1199144,-3.495228119,132.1545631,-60.31045055,50.42463938,-2.188568303,47.15798957,-90.95922584,15.51114761,-16.09196247,37.2530515,-2.409549125,0.523216403
-33.13937608,20.12940148,-10.25399464,-22.43907863,22.971623,-19.54381308,-31.97512063,59.83515814,-10.24208979,37.26324665,0.101496957,11.81312757,-50.71479393,-6.279184479,18.19671239,34.66577152,-2.407846985,0.556255683
-22.52245203,17.34897531,-8.217351599,13.03116305,13.41534086,-0.339345209,-23.72596075,33.95615254,-19.90016281,29.97013988,-15.68686068,12.14385131,-38.07231769,-5.33103581,7.878506333,1.101798154,-2.394299457,0.414746113
12.64573687,-11.06245455,-20.12628543,3.110527059,6.098678339,-13.45107179,4.737266696,-16.68998314,-0.452974618,5.241678328,4.835822822,-3.171742052,16.235975,-2.68784204,1.657252585,-7.496592804,-2.334374702,0.467867049
4.913921111,-5.076210889,1.737977743,4.481187283,-4.097715116,1.174701677,1.490883009,-3.057866642,-2.264406134,-3.473785048,3.54641607,-1.016191597,-1.35886074,0.767644779,4.620734643,0.479193552,-2.272709693,0.366876129
10.56430802,-7.360202277,3.76029283,-0.427470453,1.028003794,10.9062263,6.517136745,-39.56313464,0.734761609,-20.89393083,14.04546968,2.145562883,1.350934741,-1.66658679,6.765720862,1.856734929,-2.19722296,0.441267019
17.45283971,-12.36328106,6.043771017,27.9137386,17.48754674,-1.766571122,-6.283153475,-6.983293218,-39.2551577,11.35689419,1.108126926,9.701069173,0.969294243,-23.20143831,-12.61009711,-15.46287232,-2.188147863,0.580731594
-2.455031291,8.58155973,-1.809498252,5.670752387,1.826369565,-6.009614285,-3.973531117,16.35620965,-6.780846124,2.516102786,-7.613520871,-2.217507296,-1.207488983,-2.292346694,-4.615055299,-2.651433848,-2.17520945,0.319157201
-4.220532699,-0.154847944,-2.774506858,0.788966105,0.495111686,0.971928005,-2.409031043,6.173225591,-3.55260595,5.146441391,-3.108042324,2.424376157,-4.907672768,1.17395875,1.335280964,-3.986640687,-2.118724468,0.584889917
3.251047629,-13.73143652,12.14690908,28.79902403,-19.51181692,1.555536679,0.746823635,42.53222437,-21.31197236,-2.167956549,-4.935109073,3.062224198,-21.73917244,6.738865407,29.05019032,21.30395439,-2.108342678,0.28929151
-11.99326834,23.44629256,-15.35319997,-5.369714749,0.038213603,-6.621178683,-7.45218436,68.49492915,-19.81900089,3.902292695,-48.50188748,44.20700143,-34.9740329,-0.160136482,21.81437515,40.24629333,-2.026212813,0.314166021
44.34989946,-40.42680482,-94.39092764,10.53747203,35.95385867,-51.56686737,28.97404361,-113.8751421,11.96886964,5.583466336,14.34314726,-17.23647429,99.95537199,-22.0354855,7.090490293,-32.66982352,-2.00442591,0.368048602
-3.273503164,8.478080218,4.033565875,11.63362604,-8.935175154,8.451638182,4.094979563,-6.908635814,8.099862068,-15.03875113,-11.79962698,-3.312399187,6.083519636,5.562050142,-10.34073904,-9.441774182,-1.969419674,0.252441333
1.413369467,-2.24715503,0.407397639,-0.92433453,-0.281191657,0.416760497,2.021904147,-1.941991612,0.171475586,-2.393539835,1.85573452,0.917957507,2.168032016,-0.811916195,-2.758660258,-1.250916155,-1.917606255,0.50759422
-5.732774008,-15.57606522,-6.213444554,-30.72901219,-11.83484981,0.357996895,9.384385895,5.865917938,21.11678881,0.388406056,-1.640136283,-1.598182655,7.13032567,21.84275132,6.536648199,-5.493325394,-1.79105721,0.414285755
-3.074476937,-1.653986347,3.482304977,-2.295121277,4.161479311,-3.197819808,-2.708603701,12.04225075,-6.786760244,5.847205528,4.816194917,3.978373987,-4.785262825,-6.363361483,-1.133927545,5.997940262,-1.665378342,0.496315702
-3.375789224,-1.812793809,7.801003598,-6.60724265,-0.341755305,2.627192913,6.699941268,21.79416411,0.661115404,1.743313622,-8.230964748,3.918515197,-6.780689173,19.08895496,-19.7804977,-12.5110918,-1.641002358,0.543624625
-19.96764639,9.706562015,-1.482266036,-9.517611181,-2.299126751,1.836619074,-5.712075219,20.51196673,6.656697141,1.997632425,-12.58447928,0.108031361,-12.09124509,10.11068629,2.036669826,4.780428275,-1.620994195,0.578469369
-0.807641055,0.343380728,2.182115318,2.448615949,-14.78213784,9.473843994,10.66087786,-11.03356021,15.17282961,-18.09375506,-11.60689771,-5.188013408,14.6176436,13.11482345,-8.102042961,-14.22157818,-1.557002885,0.441748956
-9.494334578,-0.430182979,-0.256891352,-3.235110712,1.593858642,2.284686626,-3.277442213,11.67885419,-4.441173105,7.92018925,-8.211839494,-0.235051782,-7.275421449,2.262832258,0.400805756,0.238937849,-1.50178457,0.294254739
-2.724371718,2.924436407,-2.848186801,-2.383466139,0.83253312,-3.853757458,-2.271351839,16.69008707,0.072927698,7.595287582,-5.196865904,-1.915453571,-5.498896701,3.974148856,-4.756125766,-1.9555042,-1.489822902,0.473858889
2.607253843,-1.808362379,0.716243463,2.654936239,-4.372562992,1.20907599,0.20557771,-0.450376208,-1.55105213,-3.595462295,-0.976000513,1.148552041,-1.779556096,1.199518677,3.56684761,1.337433431,-1.479807133,0.707989504
0.550277034,-4.636017027,-0.469844212,1.078605979,1.312212063,-1.487461644,3.294177584,-1.897074748,-0.815173413,-1.479361456,2.875631273,0.367435857,6.53677874,-1.578475405,-2.211407591,-1.801695751,-1.458575775,0.284220385
-70.10636773,166.7820324,36.90926216,155.7696413,72.40331882,42.72851369,-162.7917532,70.91330493,-76.1082724,120.4529205,-24.22404094,75.84156572,-272.948741,-90.74784359,-49.89825593,98.36097612,-1.432840866,0.60844871
-6.337776034,5.844219565,-3.062260005,-2.98422207,-1.33370173,-1.098903554,-3.343963985,11.91374746,0.839735947,0.437852699,-8.003195638,5.491014167,-7.592967535,1.873896978,3.202865838,6.019491042,-1.283415446,0.728250268
